reactive_experiment,rf_experiment,overlap_seconds_total,reactive_above_edge_seconds,rf_cloud_seconds,avoided_seconds,not_avoided_seconds_rf_also_above,avoided_fraction_of_reactive_above_edge,num_overlap_rows
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,1350.0,19650.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28710.0,1350.0,18600.0,1050.0,0.0,0.7777777777777778,938
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28770.0,1350.0,21240.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,1350.0,20280.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28650.0,1350.0,13680.0,1320.0,0.0,0.9777777777777777,936
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28770.0,1350.0,18360.0,1260.0,0.0,0.9333333333333333,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28770.0,1350.0,19770.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28230.0,1350.0,13260.0,930.0,0.0,0.6888888888888889,922
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28440.0,1350.0,13770.0,930.0,0.0,0.6888888888888889,929
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28770.0,1350.0,19470.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28560.0,1350.0,13350.0,930.0,0.0,0.6888888888888889,933
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28770.0,990.0,21330.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28770.0,990.0,19590.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28770.0,990.0,21390.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28770.0,990.0,21240.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,990.0,19860.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28770.0,990.0,18870.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28770.0,990.0,21450.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,990.0,20370.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28770.0,990.0,15540.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28770.0,990.0,18420.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28770.0,990.0,19860.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28770.0,990.0,15360.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28770.0,990.0,15720.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28770.0,990.0,19560.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28770.0,990.0,15240.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28740.0,1740.0,21330.0,1440.0,0.0,0.8275862068965517,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28740.0,1740.0,19500.0,960.0,0.0,0.5517241379310345,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28740.0,1740.0,21300.0,1080.0,0.0,0.6206896551724138,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28740.0,1740.0,21240.0,1410.0,0.0,0.8103448275862069,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28740.0,1740.0,19770.0,960.0,0.0,0.5517241379310345,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28740.0,1740.0,18870.0,1470.0,0.0,0.8448275862068966,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28740.0,1740.0,21450.0,1470.0,0.0,0.8448275862068966,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28740.0,1740.0,20280.0,1110.0,0.0,0.6379310344827587,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28740.0,1740.0,13740.0,1260.0,0.0,0.7241379310344828,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28740.0,1740.0,18420.0,1410.0,0.0,0.8103448275862069,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28740.0,1740.0,19770.0,840.0,0.0,0.4827586206896552,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28740.0,1740.0,14010.0,1380.0,0.0,0.7931034482758621,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28740.0,1740.0,14310.0,1290.0,0.0,0.7413793103448276,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28740.0,1740.0,19470.0,840.0,0.0,0.4827586206896552,915
validation-reactive-updated-job-0_2025-09-12T160243_2025-09-13T000245_created_at_2025-09-13T000247.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28740.0,1740.0,13770.0,1410.0,0.0,0.8103448275862069,915
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28710.0,510.0,21210.0,240.0,0.0,0.47058823529411764,945
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28770.0,510.0,19530.0,240.0,0.0,0.47058823529411764,947
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28740.0,510.0,21390.0,510.0,0.0,1.0,946
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28590.0,510.0,21000.0,240.0,0.0,0.47058823529411764,941
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,510.0,19800.0,240.0,0.0,0.47058823529411764,947
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28500.0,510.0,18540.0,240.0,0.0,0.47058823529411764,938
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28560.0,510.0,21270.0,390.0,90.0,0.7647058823529411,940
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,510.0,20310.0,240.0,0.0,0.47058823529411764,947
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28440.0,510.0,13140.0,270.0,0.0,0.5294117647058824,936
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28770.0,510.0,18360.0,300.0,0.0,0.5882352941176471,947
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28740.0,510.0,19770.0,240.0,0.0,0.47058823529411764,946
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28020.0,510.0,12990.0,240.0,0.0,0.47058823529411764,922
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28230.0,510.0,13500.0,240.0,0.0,0.47058823529411764,929
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28770.0,510.0,19500.0,240.0,0.0,0.47058823529411764,947
validation-reactive-updated-job-0_2025-09-13T000258_2025-09-13T080301_created_at_2025-09-13T080304.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28350.0,510.0,13080.0,240.0,0.0,0.47058823529411764,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28770.0,1350.0,21210.0,810.0,0.0,0.6,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28770.0,1350.0,19470.0,810.0,0.0,0.6,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28770.0,1350.0,21450.0,1320.0,0.0,0.9777777777777777,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28770.0,1350.0,21120.0,990.0,0.0,0.7333333333333333,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,1350.0,19740.0,810.0,0.0,0.6,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28770.0,1350.0,18930.0,1020.0,0.0,0.7555555555555555,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28770.0,1350.0,21330.0,960.0,30.0,0.7111111111111111,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,1350.0,20250.0,810.0,0.0,0.6,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28770.0,1350.0,13800.0,1020.0,0.0,0.7555555555555555,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28770.0,1350.0,18480.0,1020.0,0.0,0.7555555555555555,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28770.0,1350.0,19740.0,870.0,0.0,0.6444444444444445,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28440.0,1350.0,13560.0,660.0,0.0,0.4888888888888889,922
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28650.0,1350.0,14070.0,660.0,0.0,0.4888888888888889,929
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28770.0,1350.0,19440.0,810.0,0.0,0.6,933
validation-reactive-updated-job-0_2025-09-13T080316_2025-09-13T160318_created_at_2025-09-13T160320.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28770.0,1350.0,13650.0,660.0,0.0,0.4888888888888889,933
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28740.0,720.0,21150.0,360.0,0.0,0.5,945
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28770.0,720.0,19440.0,360.0,0.0,0.5,946
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28770.0,720.0,21420.0,720.0,0.0,1.0,946
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28620.0,720.0,20940.0,360.0,0.0,0.5,941
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,720.0,19710.0,360.0,0.0,0.5,946
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28530.0,720.0,18480.0,360.0,0.0,0.5,938
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28590.0,720.0,21300.0,600.0,90.0,0.8333333333333334,940
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,720.0,20220.0,360.0,0.0,0.5,946
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28470.0,720.0,13290.0,390.0,0.0,0.5416666666666666,936
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28770.0,720.0,18270.0,420.0,0.0,0.5833333333333334,946
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28770.0,720.0,19710.0,360.0,0.0,0.5,946
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28050.0,720.0,13140.0,360.0,0.0,0.5,922
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28260.0,720.0,13650.0,360.0,0.0,0.5,929
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28770.0,720.0,19410.0,360.0,0.0,0.5,946
validation-reactive-updated-job-0_2025-09-13T160331_2025-09-14T000333_created_at_2025-09-14T000335.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28380.0,720.0,13230.0,360.0,0.0,0.5,933
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28740.0,840.0,20910.0,450.0,0.0,0.5357142857142857,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28740.0,840.0,19170.0,450.0,0.0,0.5357142857142857,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28740.0,840.0,21180.0,840.0,0.0,1.0,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28740.0,840.0,20820.0,480.0,0.0,0.5714285714285714,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28740.0,840.0,19440.0,450.0,0.0,0.5357142857142857,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28740.0,840.0,18660.0,840.0,0.0,1.0,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28740.0,840.0,21030.0,450.0,0.0,0.5357142857142857,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28740.0,840.0,20160.0,450.0,0.0,0.5357142857142857,936
validation-reactive-updated-job-0_2025-09-14T000347_2025-09-14T080349_created_at_2025-09-14T080351.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28740.0,840.0,13740.0,840.0,0.0,1.0,936
